ADVERTISER_NAME,advertiser_industry,SUPPLY_SOURCE,DOMAIN,APP_NAME,DEVICE_TYPE,ENVIRONMENT,LINE_ITEM_TYPE,CREATIVE_SIZE,COUNTRY,IMPRESSIONS,VIEWABLE_IMPRESSIONS,MEASURABLE_IMPRESSIONS,VIEWABILITY,CLICKS,CLICK_THROUGH_RATE,TOTAL_SPEND_USD,ECPM_USD,VCPM_USD,ECPC_USD,VIDEO_COMPLETE_VIEWS,VIDEO_COMPLETION_RATE,effective_viewability,measurability_rate,cost_per_viewable_impression,quality_score,cost_efficiency_score,brand_safety_score,brand_safety_risk,iab_category,iab_category_secondary,content_type,audience_profile
mtl_emea_es_ip_fp_multi,other,connectad,www.diariodenavarra.es,,Desktop,Web,DISPLAY,160x600,ES,666,500,655,0.7634000000000001,1,0.15,1.209639,1.816,2.419,1.21,0,0.0,0.7508,0.9835,2.4193,0.8735,0.0184,0.8735,low,IAB0,,other,mass_reach
Betano RO,gaming,rp,www.mobile.de,,Mobile,Web,DISPLAY,300x600,RO,666,193,657,0.2938,1,0.15,0.463559,0.696,2.402,0.464,0,0.0,0.2898,0.9865,2.4019,0.6401,0.0185,0.4401,medium,IAB9,,gaming,"young_adults,mass_reach"
Philip Morris International Spain,fmcg,rp,www.footmercato.net,,Mobile,Web,DISPLAY,320x50,ES,666,578,651,0.8879,1,0.15,0.367804,0.552,0.636,0.368,0,0.0,0.8679,0.9775,0.6363,0.9327,0.07,0.9327,low,IAB8,,other,"mass_reach,parents"
Sheilas Wheels,finance,sovrn,www.manchestereveningnews.co.uk,,Desktop,Web,DISPLAY,970x250,GB,664,245,654,0.3746,3,0.45,1.794716,2.703,7.325,0.598,0,0.0,0.369,0.9849,7.3254,0.6797,0.0061,0.4797,medium,IAB13,,finance,"professionals,high_income"
Warner Bros - Global,entertainment,adxapac,www.dailysportx.com,,Mobile,Web,DISPLAY,320x50,PH,663,569,592,0.9611,1,0.15,0.138982,0.21,0.244,0.139,0,0.0,0.8582,0.8929,0.2443,0.927,0.1824,0.927,low,IAB1,,entertainment,"mass_reach,young_adults"
Adidas - France,fashion,adx,fr.windfinder.com,,Mobile,Web,DISPLAY,336x280,FR,663,153,616,0.2484,0,0.0,0.757024,1.142,4.948,0.0,0,0.0,0.2308,0.9291,4.9479,0.5887,0.009,0.5887,medium,IAB18,,lifestyle,"young_adults,high_income"
UK Water Aid,health,taboola,www.northernirelandworld.com,,Mobile,Web,DISPLAY,300x250,GB,661,65,642,0.1012,0,0.0,0.365863,0.553,5.629,0.0,0,0.0,0.0983,0.9713,5.6287,0.5363,0.0079,0.5363,medium,IAB7,,health,"mass_reach,professionals"
MX Samsung,tech,appnexus,www.crazygames.com,,Desktop,Web,DISPLAY,300x250,MX,660,512,652,0.7853,2,0.3,1.63081,2.471,3.185,0.815,0,0.0,0.7758,0.9879,3.1852,0.8866,0.014,0.8866,low,IAB19,,technology,"young_adults,tech_enthusiasts"
PL Toyota Uzywane,automotive,adx,www.vinted.pl,,Desktop,Web,DISPLAY,970x250,PL,656,616,651,0.9462,1,0.15,0.618611,0.943,1.004,0.619,0,0.0,0.939,0.9924,1.0042,0.9693,0.0444,0.9693,low,IAB2,,automotive,"mass_reach,professionals"
Localiza Seminovos,automotive,adxbr,monitordomercado.com.br,,Mobile,Web,DISPLAY,300x250,BR,654,80,99,0.8081,10,0.0153,0.445999,0.682,5.575,0.045,0,0.0,0.1223,0.1514,5.575,0.4798,0.008,0.4798,medium,IAB2,,automotive,"mass_reach,professionals"
KIA Tasman,automotive,seedtag,www.lecturas.com,,Mobile,Web,DISPLAY,320x100,PY,652,114,630,0.181,1,0.15,2.4124,3.7,21.161,2.412,0,0.0,0.1748,0.9663,21.1614,0.5736,0.0021,0.3736,high,IAB2,,automotive,"mass_reach,professionals"
Circus Daily - Belgium,entertainment,onetag,www.lesnumeriques.com,,Mobile,Web,VIDEO,1300x1280,BE,651,312,601,0.5191,0,0.0,2.139552,3.287,6.858,0.0,495,0.7604000000000001,0.4793,0.9232,6.8575,0.7209,0.0065,0.7211,low,IAB1,,entertainment,"mass_reach,young_adults"
BR SumUp,finance,adxbr,empresas.serasaexperian.com.br,,Mobile,Web,DISPLAY,320x100,BR,649,497,603,0.8242,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7658,0.9291,0.0,0.8767,0.0,0.8767,low,IAB13,,finance,"professionals,high_income"
RETIF,other,pubmatic,www.geo.fr,,Mobile,Web,DISPLAY,320x100,FR,648,613,635,0.9654,1,0.15,2.628091,4.056,4.287,2.628,0,0.0,0.946,0.9799,4.2873,0.9727,0.0104,0.9727,low,IAB0,,other,mass_reach
Adidas - UK_EUR,sport,adx,www.thetelegraphandargus.co.uk,,Mobile,Web,DISPLAY,320x50,GB,643,514,605,0.8495999999999999,0,0.0,0.686012,1.067,1.335,0.0,0,0.0,0.7994,0.9409,1.3347,0.8952,0.0334,0.8952,low,IAB17,,sports,"young_adults,mass_reach"
MX Sephora,beauty,openx,www.billboard.com,,Mobile,Web,DISPLAY,320x100,MX,642,416,616,0.6753,1,0.16,2.896342,4.511,6.962,2.896,0,0.0,0.648,0.9595,6.9624,0.8174,0.0064,0.8174,low,IAB18,,lifestyle,"young_adults,high_income"
KIA Latam,automotive,adxbr,www.track-trace.com,,Desktop,Web,DISPLAY,728x90,BR,642,524,638,0.8212999999999999,34,0.053,7.6517,11.919,14.602,0.225,0,0.0,0.8162,0.9938,14.6025,0.9075,0.0031,0.9075,low,IAB2,,automotive,"mass_reach,professionals"
VIVATECH FR,tech,index,www.wort-suchen.de,,Mobile,Web,DISPLAY,320x50,DE,641,513,616,0.8328,3,0.47,1.056899,1.649,2.06,0.352,0,0.0,0.8003,0.961,2.0602,0.8969,0.0216,0.8969,low,IAB19,,technology,"young_adults,tech_enthusiasts"
Sky Showtime - Romania,entertainment,adx,www.oradesibiu.ro,,Mobile,Web,DISPLAY,320x100,RO,640,513,566,0.9064,1,0.16,0.126909,0.198,0.247,0.127,0,0.0,0.8016,0.8844,0.2474,0.8954,0.1801,0.8954,low,IAB1,,entertainment,"mass_reach,young_adults"
Philip Morris - ELECTRIC PURPLE,other,pubmatic,www.lavanguardia.com,,Mobile,Web,DISPLAY,300x600,ES,640,230,631,0.3645,2,0.31,2.262744,3.536,9.838,1.131,0,0.0,0.3594,0.9859,9.838,0.6752,0.0045,0.4752,medium,IAB0,,other,mass_reach
Sky Showtime,entertainment,pubmatic,kobieta.onet.pl,,Mobile,Web,DISPLAY,300x250,PL,640,418,633,0.6603,1,0.16,0.861748,1.346,2.062,0.862,0,0.0,0.6531,0.9891,2.0616,0.8247,0.0216,0.8247,low,IAB1,,entertainment,"mass_reach,young_adults"
DR Power,tech,adxus,www.tractorbynet.com,,Mobile,Web,DISPLAY,320x100,US,639,573,624,0.9183,2,0.31,5.0,7.825,8.726,2.5,0,0.0,0.8967,0.9765,8.726,0.9474,0.0051,0.9474,low,IAB19,,technology,"young_adults,tech_enthusiasts"
BR Pepsico Gatorade,food,adxbr,www.lojasparaguai.com.br,,Mobile,Web,DISPLAY,300x600,BR,634,536,627,0.8549,2,0.32,0.802493,1.266,1.497,0.401,0,0.0,0.8454,0.989,1.4972,0.922,0.0298,0.922,low,IAB8,,other,"mass_reach,parents"
DR Power,tech,adxus,www.mediaite.com,,Desktop,Web,DISPLAY,300x600,US,634,549,631,0.87,2,0.32,5.0,7.886,9.107,2.5,0,0.0,0.8659,0.9953,9.1075,0.9326,0.0049,0.9326,low,IAB19,,technology,"young_adults,tech_enthusiasts"
KIA Latam,automotive,index,www.wowhead.com,,Desktop,Web,DISPLAY,728x90,BR,633,495,624,0.7933,3,0.47,2.3162,3.659,4.679,0.772,0,0.0,0.782,0.9858,4.6792,0.8896,0.0095,0.8896,low,IAB2,,automotive,"mass_reach,professionals"
Warner Bros - Global,entertainment,adxapac,speedof.me,,Desktop,Web,DISPLAY,160x600,PH,633,528,596,0.8859,1,0.16,0.520633,0.822,0.986,0.521,0,0.0,0.8341,0.9415,0.986,0.9137,0.0452,0.9137,low,IAB1,,entertainment,"mass_reach,young_adults"
Warner Bros - Global,entertainment,pubmatic,solitaired.com,,Mobile,Web,DISPLAY,320x100,AU,632,598,629,0.9507,0,0.0,1.037993,1.642,1.736,0.0,0,0.0,0.9462,0.9953,1.7358,0.973,0.0257,0.973,low,IAB1,,entertainment,"mass_reach,young_adults"
Haleon Centrum PL,health,opera,www.livescore.com,,Mobile,Web,DISPLAY,970x250,PL,631,521,601,0.8669,4,0.63,2.082223,3.3,3.997,0.521,0,0.0,0.8257,0.9525,3.9966,0.9097,0.0111,0.9097,low,IAB7,,health,"mass_reach,professionals"
mtl_emea_pl_veh_hw_multi,automotive,adx,www.se.pl,,Mobile,Web,DISPLAY,300x600,PL,629,538,618,0.8706,3,0.48,3.317264,5.274,6.166,1.106,0,0.0,0.8553,0.9825,6.1659,0.9265,0.0072,0.9265,low,IAB2,,automotive,"mass_reach,professionals"
Cotes du Rhone GB,food,sharethrough,www.ok.co.uk,,Mobile,Web,DISPLAY,250x250,GB,628,74,609,0.1215,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1178,0.9697,0.0,0.5456,0.0,0.5456,medium,IAB8,,other,"mass_reach,parents"
DR Power,tech,medianet,news.yahoo.com,,Desktop,Web,DISPLAY,300x250,US,627,474,622,0.7620999999999999,1,0.16,1.25,1.994,2.637,1.25,0,0.0,0.756,0.992,2.6371,0.877,0.0169,0.877,low,IAB19,,technology,"young_adults,tech_enthusiasts"
Unicef,family,adx,www.firenzetoday.it,,Mobile,Web,DISPLAY,320x480,IT,626,337,567,0.5943999999999999,3,0.48,1.959024,3.129,5.813,0.653,0,0.0,0.5383,0.9058,5.8131,0.7501,0.0077,0.7501,low,IAB6,,parenting,parents
UK Water Aid,health,adx,www.geo.tv,,Mobile,Web,DISPLAY,300x250,GB,625,504,619,0.8142,5,0.8,1.244938,1.992,2.47,0.249,0,0.0,0.8064,0.9904,2.4701,0.9023,0.018,0.9023,low,IAB7,,health,"mass_reach,professionals"
Betano CL,gaming,sovrn,historia.nationalgeographic.com.es,,Mobile,Web,DISPLAY,300x600,CL,621,354,615,0.5756,3,0.48,0.693508,1.117,1.959,0.231,0,0.0,0.57,0.9903,1.9591,0.783,0.0227,0.783,low,IAB9,,gaming,"young_adults,mass_reach"
MX Sephora,beauty,rp,washingtonpost.com,,Desktop,Web,DISPLAY,970x90,MX,621,451,620,0.7273999999999999,3,0.48,3.836499,6.178,8.507,1.279,0,0.0,0.7262,0.9984,8.5066,0.8629,0.0052,0.8629,low,IAB18,,lifestyle,"young_adults,high_income"
Sky Showtime,entertainment,appnexus,www.komputerswiat.pl,,Mobile,Web,DISPLAY,300x250,PL,618,278,599,0.4640999999999999,1,0.16,0.388685,0.629,1.398,0.389,0,0.0,0.4498,0.9693,1.3981,0.7167,0.0319,0.5167,medium,IAB1,,entertainment,"mass_reach,young_adults"
Sky Showtime,entertainment,adx,zielonagora.wyborcza.pl,,Mobile,Web,DISPLAY,300x250,PL,616,544,611,0.8903,2,0.32,0.482447,0.783,0.887,0.241,0,0.0,0.8831,0.9919,0.8869,0.9411,0.0502,0.9411,low,IAB1,,entertainment,"mass_reach,young_adults"
mtl_emea_hu_dl_barbie_multii,entertainment,unityng,play.google.com,Bubble Witch 3 Saga,Mobile,In-app,DISPLAY,768x1024,HU,613,612,612,1.0,0,0.0,3.011236,4.912,4.92,0.0,0,0.0,0.9984,0.9984,4.9203,0.9992,0.0091,0.9992,low,IAB1,,entertainment,"mass_reach,young_adults"
FDJ - FR,gaming,pubmatic,tech.orange.fr,,Desktop,Web,DISPLAY,300x600,FR,610,546,600,0.91,0,0.0,0.490849,0.805,0.899,0.0,0,0.0,0.8951,0.9836,0.899,0.9468,0.0496,0.9468,low,IAB9,,gaming,"young_adults,mass_reach"
Elanco,health,adx,slaskie.eska.pl,,Mobile,Web,VIDEO,1300x1280,PL,609,533,601,0.8869,0,0.0,3.953612,6.492,7.418,0.0,399,0.6552,0.8752,0.9869,7.4177,0.864,0.006,0.9369,low,IAB7,,health,"mass_reach,professionals"
VIVATECH FR,tech,adx,www.leprogres.fr,,Mobile,Web,DISPLAY,300x600,FR,604,421,584,0.7209,2,0.33,0.705407,1.168,1.676,0.353,0,0.0,0.697,0.9669,1.6756,0.8439,0.0266,0.8439,low,IAB19,,technology,"young_adults,tech_enthusiasts"
Betano RO,gaming,prebid,ziare.com,,Desktop,Web,DISPLAY,970x250,RO,601,267,593,0.4503,0,0.0,0.06089,0.101,0.228,0.0,0,0.0,0.4443,0.9867,0.2281,0.7185,0.1953,0.7185,low,IAB9,,gaming,"young_adults,mass_reach"
Calabria,food,appnexus,quifinanza.it,,Mobile,Web,DISPLAY,300x250,IT,600,119,587,0.2027,0,0.0,0.208891,0.348,1.755,0.0,0,0.0,0.1983,0.9783,1.7554,0.5905,0.0254,0.5905,medium,IAB8,,other,"mass_reach,parents"
Sheilas Wheels,finance,onetag,www.investing.com,,Desktop,Web,DISPLAY,300x600,GB,599,498,596,0.8356,0,0.0,0.803444,1.341,1.613,0.0,0,0.0,0.8314,0.995,1.6133,0.9153,0.0276,0.9153,low,IAB13,,finance,"professionals,high_income"
Warner Bros - Global,entertainment,pubmatic,www.lepoint.fr,,Mobile,Web,DISPLAY,320x100,FR,596,550,587,0.937,0,0.0,0.676115,1.134,1.229,0.0,0,0.0,0.9228,0.9849,1.2293,0.9609,0.0362,0.9609,low,IAB1,,entertainment,"mass_reach,young_adults"
Warner Bros - Global,entertainment,sas,www.kurir.rs,,Mobile,Web,DISPLAY,300x250,TH,592,284,586,0.4846,0,0.0,0.728687,1.231,2.566,0.0,0,0.0,0.4797,0.9899,2.5658,0.7372,0.0174,0.7372,low,IAB1,,entertainment,"mass_reach,young_adults"
BR CAMIL,food,sovrn,www.metropoles.com,,Mobile,Web,DISPLAY,336x280,BR,589,385,576,0.6684,0,0.0,0.888047,1.508,2.307,0.0,0,0.0,0.6537,0.9779,2.3066,0.8232,0.0193,0.8232,low,IAB8,,other,"mass_reach,parents"
Warner Bros - Global,entertainment,pubmatic,wind.willyweather.com.au,,Desktop,Web,DISPLAY,728x90,AU,589,405,576,0.7031000000000001,0,0.0,2.288071,3.885,5.65,0.0,0,0.0,0.6876,0.9779,5.6496,0.8405,0.0079,0.8405,low,IAB1,,entertainment,"mass_reach,young_adults"
Localiza Seminovos,automotive,mgid,contigo.com.br,,Mobile,Web,DISPLAY,300x250,BR,589,30,339,0.0885,2,0.34,0.125385,0.213,4.18,0.063,0,0.0,0.0509,0.5756,4.1795,0.3321,0.0107,0.1321,high,IAB2,,automotive,"mass_reach,professionals"
BR Stellantis Jeep Renegade,automotive,opera,ffw.com.br,,Mobile,Web,DISPLAY,160x600,BR,587,245,546,0.4487,6,1.02,0.817663,1.393,3.337,0.136,0,0.0,0.4174,0.9302,3.3374,0.6895,0.0133,0.4894,medium,IAB2,,automotive,"mass_reach,professionals"
Philip Morris International Spain,fmcg,adform,www.coches.net,,Mobile,Web,DISPLAY,300x250,ES,587,260,552,0.471,0,0.0,0.339237,0.578,1.305,0.0,0,0.0,0.4429,0.9404,1.3048,0.7057,0.0341,0.7057,low,IAB8,,other,"mass_reach,parents"
Sheilas Wheels,finance,rhythmone,www.independent.co.uk,,Mobile,Web,DISPLAY,728x90,GB,586,334,584,0.5719,56,0.0956,8.668352,14.792,25.953,0.155,0,0.0,0.57,0.9966,25.9531,0.7843,0.0017,0.7843,low,IAB13,,finance,"professionals,high_income"
BR Pepsico Gatorade,food,rp,www.astro.com,,Mobile,Web,DISPLAY,320x100,BR,584,407,559,0.7281,1,0.17,0.684638,1.172,1.682,0.685,0,0.0,0.6969,0.9572,1.6822,0.8427,0.0265,0.8427,low,IAB8,,other,"mass_reach,parents"
Localiza Seminovos,automotive,adxbr,litoralmania.com.br,,Mobile,Web,DISPLAY,300x250,BR,584,11,24,0.4583,1,0.17,0.081384,0.139,7.399,0.081,0,0.0,0.0188,0.0411,7.3985,0.2497,0.006,0.0497,high,IAB2,,automotive,"mass_reach,professionals"
Betano BR,gaming,inmobi,ndmais.com.br,,Mobile,Web,DISPLAY,728x90,BR,584,529,571,0.9264,0,0.0,0.289128,0.495,0.547,0.0,0,0.0,0.9058,0.9777,0.5466,0.9521,0.0815,0.9521,low,IAB9,,gaming,"young_adults,mass_reach"
BR Stellantis RAM Dakota,automotive,index,www.metacritic.com,,Desktop,Web,DISPLAY,728x90,BR,582,457,569,0.8031999999999999,26,0.0447,0.876186,1.505,1.917,0.034,0,0.0,0.7852,0.9777,1.9173,0.8904,0.0232,0.8904,low,IAB2,,automotive,"mass_reach,professionals"
BR SumUp,finance,adxbr,www.webmotors.com.br,,Desktop,Web,DISPLAY,970x90,BR,581,356,567,0.6279,57,0.0981,9.912909,17.062,27.845,0.174,0,0.0,0.6127,0.9759,27.8453,0.8019,0.0016,0.8019,low,IAB13,,finance,"professionals,high_income"
Bouygues Telecom,tech,outbrain,www.ozap.com,,Mobile,Web,DISPLAY,320x50,FR,581,241,570,0.4228,0,0.0,0.169146,0.291,0.702,0.0,0,0.0,0.4148,0.9811,0.7019,0.7019,0.0635,0.7019,low,IAB19,,technology,"young_adults,tech_enthusiasts"
Warner Bros - Global,entertainment,medianet,www.thesun.co.uk,,Mobile,Web,DISPLAY,320x50,MY,581,556,571,0.9737,2,0.34,1.894985,3.262,3.408,0.947,0,0.0,0.957,0.9828,3.4082,0.9783,0.0131,0.9783,low,IAB1,,entertainment,"mass_reach,young_adults"
Visit Florida,travel,adxus,timesofindia.indiatimes.com,,Desktop,Web,DISPLAY,300x250,US,580,468,559,0.8371999999999999,1,0.17,1.74,3.0,3.718,1.74,0,0.0,0.8069,0.9638,3.7179,0.9005,0.012,0.9005,low,IAB20,,other,"mass_reach,high_income"
Pepsi - PT,food,outbrain,hrportugal.sapo.pt,,Mobile,Web,DISPLAY,336x280,PT,580,366,551,0.6642,0,0.0,0.376149,0.649,1.028,0.0,0,0.0,0.631,0.95,1.0277,0.8071,0.0433,0.8071,low,IAB8,,other,"mass_reach,parents"
DR Power,tech,mgid,www.directpathways.co.uk,,Mobile,Web,DISPLAY,336x280,US,579,161,553,0.2910999999999999,3,0.52,4.05,6.995,25.155,1.35,0,0.0,0.2781,0.9551,25.1553,0.6231,0.0018,0.4231,medium,IAB19,,technology,"young_adults,tech_enthusiasts"
mtl_emea_pl_veh_thom_multi,automotive,ogury,weekend.gazeta.pl,,Mobile,Web,VIDEO,1300x1280,PL,579,280,579,0.4836,0,0.0,1.945922,3.361,6.95,0.0,529,0.9136,0.4836,1.0,6.9497,0.7718,0.0064,0.7418,low,IAB2,,automotive,"mass_reach,professionals"
RETIF,other,adx,www.maxifoot.fr,,Mobile,Web,DISPLAY,300x250,FR,579,501,564,0.8883,1,0.17,0.579434,1.001,1.157,0.579,0,0.0,0.8653,0.9741,1.1566,0.9312,0.0385,0.9312,low,IAB0,,other,mass_reach
Betano BR,gaming,appnexus,www.palcomp3.com.br,,Mobile,Web,DISPLAY,320x50,BR,579,475,562,0.8452,0,0.0,0.079635,0.138,0.168,0.0,0,0.0,0.8204,0.9706,0.1677,0.9079,0.2657,0.9079,low,IAB9,,gaming,"young_adults,mass_reach"
MX Nissan Nibu,automotive,pubmatic,www.solitar.io,,Desktop,Web,DISPLAY,160x600,PY,577,567,576,0.9844,7,1.21,2.722472,4.718,4.802,0.389,0,0.0,0.9827,0.9983,4.8015,0.9913,0.0093,0.9913,low,IAB2,,automotive,"mass_reach,professionals"
Elanco,health,opera,sprzedajemy.pl,,Mobile,Web,DISPLAY,300x250,PL,576,243,560,0.4339,2,0.35,1.291841,2.243,5.316,0.646,0,0.0,0.4219,0.9722,5.3162,0.703,0.0084,0.503,medium,IAB7,,health,"mass_reach,professionals"
Betano CL,gaming,prebidserver,blog.core-data-info.com,,Mobile,Web,DISPLAY,320x50,CL,572,545,564,0.9663,1,0.17,0.202846,0.355,0.372,0.203,0,0.0,0.9528,0.986,0.3722,0.9761,0.1197,0.9761,low,IAB9,,gaming,"young_adults,mass_reach"
Betano CL,gaming,sas,www.trendencias.com,,Mobile,Web,DISPLAY,300x250,CL,572,449,563,0.7975,0,0.0,0.573536,1.003,1.277,0.0,0,0.0,0.785,0.9843,1.2774,0.8909,0.0349,0.8909,low,IAB9,,gaming,"young_adults,mass_reach"
Calabria,food,sovrn,www.formula1.it,,Desktop,Web,DISPLAY,728x90,IT,571,445,564,0.789,1,0.18,0.196925,0.345,0.443,0.197,0,0.0,0.7793,0.9877,0.4425,0.8883,0.1007,0.8883,low,IAB8,,other,"mass_reach,parents"
Rinascimento,fashion,index,www.corriere.it,,Desktop,Web,DISPLAY,728x90,IT,571,355,566,0.6272,0,0.0,1.994543,3.493,5.618,0.0,0,0.0,0.6217,0.9912,5.6184,0.8092,0.0079,0.8092,low,IAB18,,lifestyle,"young_adults,high_income"
mtl_emea_uk_ip_fp_multi,other,gumgum,www.radiotimes.com,,Mobile,Web,VIDEO,1300x1280,GB,569,537,556,0.9658,0,0.0,5.618953,9.875,10.464,0.0,459,0.8067,0.9438,0.9772,10.4636,0.93,0.0043,0.9715,low,IAB0,,other,mass_reach
777 - Spain,gaming,rp,www.nationalgeographic.com.es,,Desktop,Web,DISPLAY,728x90,ES,567,358,555,0.645,9,0.0159,0.960812,1.695,2.684,0.107,0,0.0,0.6314,0.9788,2.6838,0.8119,0.0166,0.8119,low,IAB9,,gaming,"young_adults,mass_reach"
PZU,finance,pubmatic,wiadomosci.wp.pl,,Desktop,Web,DISPLAY,970x250,PL,566,485,558,0.8692,4,0.71,1.8368,3.245,3.787,0.459,0,0.0,0.8569,0.9859,3.7872,0.9275,0.0118,0.9275,low,IAB13,,finance,"professionals,high_income"
Haleon Sensodyne HU,health,adx,www.bien.hu,,Mobile,Web,DISPLAY,320x100,HU,564,484,521,0.929,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8582,0.9238,0.0,0.9264,0.0,0.9264,low,IAB7,,health,"mass_reach,professionals"
PL Jaecoo Omoda,automotive,pubmatic,finanse.wp.pl,,Desktop,Web,DISPLAY,160x600,PL,564,430,558,0.7706000000000001,1,0.18,0.573754,1.017,1.334,0.574,0,0.0,0.7624,0.9894,1.3343,0.88,0.0334,0.88,low,IAB2,,automotive,"mass_reach,professionals"
Bradesco SA,banking,inmobi,global.app.mi.com,Banner,Mobile,In-app,DISPLAY,728x90,BR,563,555,557,0.9964,3,0.53,0.402398,0.715,0.725,0.134,0,0.0,0.9858,0.9893,0.725,0.9929,0.0614,0.9929,low,IAB13,,finance,"professionals,high_income"
Sky Showtime,entertainment,openx,www.romaniatv.net,,Mobile,Web,DISPLAY,970x250,RO,563,508,561,0.9055,0,0.0,0.101666,0.181,0.2,0.0,0,0.0,0.9023,0.9964,0.2001,0.9509,0.2226,0.9509,low,IAB1,,entertainment,"mass_reach,young_adults"
Warner Bros - Global,entertainment,rp,themirror.com,,Desktop,Web,DISPLAY,728x90,AU,561,514,558,0.9211,21,0.0374,1.858752,3.313,3.616,0.089,0,0.0,0.9162,0.9947,3.6162,0.9579,0.0123,0.9579,low,IAB1,,entertainment,"mass_reach,young_adults"
Warner Bros - Global,entertainment,adxus,mspfa.com,,Desktop,Web,DISPLAY,728x90,US,560,257,512,0.502,0,0.0,0.267687,0.478,1.042,0.0,0,0.0,0.4589,0.9143,1.0416,0.7082,0.0428,0.7082,low,IAB1,,entertainment,"mass_reach,young_adults"
BR Citroen do Brasil Automoveis LTDA,automotive,adxbr,oplanetatv.clickgratis.com.br,,Mobile,Web,DISPLAY,320x100,BR,560,405,498,0.8133,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7232,0.8893,0.0,0.8513,0.0,0.8513,low,IAB2,,automotive,"mass_reach,professionals"
Sheilas Wheels,finance,rp,www.tomsguide.com,,Desktop,Web,DISPLAY,300x600,GB,560,313,555,0.564,4,0.71,1.644081,2.936,5.253,0.411,0,0.0,0.5589,0.9911,5.2527,0.7775,0.0085,0.7775,low,IAB13,,finance,"professionals,high_income"
BR Stellantis RAM,automotive,index,dictionary.cambridge.org,,Desktop,Web,DISPLAY,160x600,BR,559,362,552,0.6557999999999999,1,0.18,0.170191,0.304,0.47,0.17,0,0.0,0.6476,0.9875,0.4701,0.8216,0.0948,0.8216,low,IAB2,,automotive,"mass_reach,professionals"
Betano RO,gaming,index,www.tion.ro,,Mobile,Web,DISPLAY,300x600,RO,558,352,551,0.6388,0,0.0,0.271641,0.487,0.772,0.0,0,0.0,0.6308,0.9875,0.7717,0.8132,0.0577,0.8132,low,IAB9,,gaming,"young_adults,mass_reach"
Betano PT,gaming,pubmatic,www.clarin.com,,Mobile,Web,DISPLAY,300x600,PT,558,427,555,0.7694,1,0.18,0.166088,0.298,0.389,0.166,0,0.0,0.7652,0.9946,0.389,0.882,0.1145,0.882,low,IAB9,,gaming,"young_adults,mass_reach"
Localiza Seminovos,automotive,mgid,joaobidu.com.br,,Desktop,Web,DISPLAY,500x120,BR,557,0,0,0.0,1,0.18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,high,IAB2,,automotive,"mass_reach,professionals"
Localiza Seminovos,automotive,outbrain,www.tribunapr.com.br,,Mobile,Web,DISPLAY,300x250,BR,556,29,76,0.3815999999999999,8,1.44,0.076462,0.138,2.637,0.01,0,0.0,0.0522,0.1367,2.6366,0.2591,0.0169,0.0591,high,IAB2,,automotive,"mass_reach,professionals"
Sheilas Wheels,finance,sovrn,celtsarehere.com,,Mobile,Web,DISPLAY,160x600,GB,556,138,490,0.2816,0,0.0,0.416742,0.75,3.02,0.0,0,0.0,0.2482,0.8813,3.0199,0.5815,0.0148,0.5815,medium,IAB13,,finance,"professionals,high_income"
Sky Showtime,entertainment,sharethrough,finanse.wp.pl,,Mobile,Web,DISPLAY,300x600,PL,555,436,543,0.8029000000000001,1,0.18,0.529067,0.953,1.213,0.529,0,0.0,0.7856,0.9784,1.2135,0.8907,0.0367,0.8907,low,IAB1,,entertainment,"mass_reach,young_adults"
Philip Morris - ELECTRIC PURPLE,other,rp,www.marca.com,,Mobile,Web,DISPLAY,300x100,ES,554,514,542,0.9483,4,0.72,1.960686,3.539,3.815,0.49,0,0.0,0.9278,0.9783,3.8146,0.9633,0.0117,0.9633,low,IAB0,,other,mass_reach
FDJ - FR,gaming,appnexus,www.masculin.com,,Mobile,Web,DISPLAY,970x250,FR,553,450,546,0.8242,0,0.0,0.485448,0.878,1.079,0.0,0,0.0,0.8137,0.9873,1.0788,0.9058,0.0413,0.9058,low,IAB9,,gaming,"young_adults,mass_reach"
BR Zurich Seguros,finance,index,www.gazzetta.it,,Mobile,Web,DISPLAY,320x100,BR,553,519,544,0.954,1,0.18,1.622917,2.935,3.127,1.623,0,0.0,0.9385,0.9837,3.127,0.9688,0.0142,0.9688,low,IAB13,,finance,"professionals,high_income"
Sheilas Wheels,finance,pubmatic,www.ipswichstar.co.uk,,Mobile,Web,DISPLAY,300x250,GB,552,243,506,0.4802,0,0.0,0.525001,0.951,2.16,0.0,0,0.0,0.4402,0.9167,2.1605,0.6985,0.0206,0.6985,medium,IAB13,,finance,"professionals,high_income"
BR Stellantis Fiat,automotive,adxbr,hab.blueproxy.co.id,,Mobile,Web,DISPLAY,300x600,BR,552,483,525,0.92,123,0.2228,16.202482,29.352,33.546,0.132,0,0.0,0.875,0.9511,33.5455,0.9355,0.0013,0.9355,low,IAB2,,automotive,"mass_reach,professionals"
