SUPPLY_SOURCE,DOMAIN,APP_NAME,DEVICE_TYPE,ENVIRONMENT,LINE_ITEM_TYPE,CREATIVE_SIZE,COUNTRY,IMPRESSIONS,VIEWABLE_IMPRESSIONS,MEASURABLE_IMPRESSIONS,VIEWABILITY,CLICKS,CLICK_THROUGH_RATE,TOTAL_SPEND_USD,ECPM_USD,VCPM_USD,ECPC_USD,VIDEO_COMPLETE_VIEWS,VIDEO_COMPLETION_RATE,effective_viewability,measurability_rate,cost_per_viewable_impression,quality_score,cost_efficiency_score,brand_safety_score,brand_safety_risk,iab_category,iab_category_secondary,content_type,audience_profile,placement_rationale_pl
sovrn,ndmais.com.br,,Mobile,Web,DISPLAY,320x100,BR,11103,9943,10915,91.09%,23,0.21%,15.712967,1.415,1.580,0.683,0,0.00%,0.8955,0.9831,1.5803,0.947,0.0001,0.947,low,IAB12 - News & Politics,,news,"mass_reach, professionals",Portal informacyjny dociera do szerokich mas zainteresowanych wiadomościami lokalnymi.
openx,weather.com,,Mobile,Web,DISPLAY,300x600,US,11101,2731,10586,25.80%,79,0.71%,187.397551,16.881,68.619,2.372,0,0.00%,0.246,0.9536,68.6187,0.6058,0.0,0.4058,medium,IAB17 - Weather,,other,mass_reach,"Serwis pogodowy z masowym zasięgiem, idealny dla marek związanych z odzież i turystyką."
adx,www.foot-sur7.fr,,Mobile,Web,DISPLAY,300x250,FR,10999,7413,10583,70.05%,29,0.26%,7.519154,0.684,1.014,0.259,0,0.00%,0.674,0.9622,1.0143,0.8314,0.0002,0.8314,low,IAB17 - Sports,,sports,"mass_reach, young_adults","Serwis piłkarski dla kibiców, doskonały dla marek sportowych, odzieży i bukmacherów."
adxbr,flarebg.jervisfamily.com,,Mobile,Web,DISPLAY,300x600,BR,10982,7292,10848,67.22%,125,1.14%,15.163001,1.381,2.079,0.121,0,0.00%,0.664,0.9878,2.0794,0.83,0.0001,0.83,low,IAB9 - Hobbies & Interests,,other,young_adults,Serwis tematyczny przyciągający użytkowników zainteresowanych niszową zawartością.
adxbr,lagged.com,,Mobile,Web,DISPLAY,336x280,BR,10953,4764,10486,45.43%,93,0.85%,13.685888,1.250,2.873,0.147,0,0.00%,0.4349,0.9574,2.8728,0.7058,0.0001,0.5058,medium,IAB9 - Games,,gaming,"young_adults, students",Portal z grami online przyciągający młodych graczy.
adxbr,ciframelodica.com.br,,Mobile,Web,DISPLAY,300x250,BR,10940,8370,10600,78.96%,41,0.37%,24.597973,2.248,2.939,0.600,0,0.00%,0.7651,0.9689,2.9388,0.8792,0.0001,0.8792,low,IAB1 - Arts & Entertainment,,entertainment,"mass_reach, young_adults",Serwis muzyczny i melodii przyciąga odbiorców zainteresowanych muzyką i treścią rozrywkową.
adxbr,www.contabeis.com.br,,Mobile,Web,DISPLAY,300x250,BR,10847,9274,10496,88.36%,51,0.47%,15.255552,1.406,1.645,0.299,0,0.00%,0.855,0.9676,1.645,0.9256,0.0001,0.9256,low,IAB3 - Business,IAB13 - Finance,finance,"professionals, high_income",Serwis dla księgowych i finansistów dostarczający wiedzę i narzędzia dla specjalistów branży rachunkowej.
prebid,www.g4media.ro,,Desktop,Web,DISPLAY,300x600,RO,10841,8283,10769,76.92%,2,0.02%,1.124924,0.104,0.136,0.562,0,0.00%,0.764,0.9934,0.1358,0.8813,0.0012,0.8813,low,IAB12 - News & Politics,IAB19 - Hobbies & Interests,news,"mass_reach, professionals","Rumuński portal informacyjny z dużym zasięgiem, idealny do kampanii regional mainstream."
pubmatic,www.doctissimo.fr,,Mobile,Web,DISPLAY,300x600,FR,10761,6968,10489,66.43%,194,1.80%,97.211965,9.034,13.951,0.501,0,0.00%,0.6475,0.9747,13.9512,0.8195,0.0,0.8195,low,IAB7 - Health & Fitness,,health,"mass_reach, parents, professionals",Francuski portal zdrowia przyciąga użytkowników szukających porad medycznych i wellness.
adxbr,www.mobills.com.br,,Mobile,Web,DISPLAY,336x280,BR,10612,8152,10336,78.87%,31,0.29%,14.827730,1.397,1.819,0.478,0,0.00%,0.7682,0.974,1.8189,0.8814,0.0001,0.8814,low,IAB22 - Personal Finance,,finance,"professionals, high_income",Aplikacja finansowa dla osób zarządzających budżetem domowym.
rp,www.bluestacks.com,,Desktop,Web,DISPLAY,300x250,PL,10547,8760,10525,83.23%,11,0.10%,26.529217,2.515,3.028,2.412,0,0.00%,0.8306,0.9979,3.0284,0.9151,0.0001,0.9151,low,IAB19 - Technology & Computing,IAB9 - Gaming,technology,"tech_enthusiasts, young_adults, students",Emulator systemów - grona tech-savvy użytkowników zainteresowanych mobilnością i grami.
adxbr,superplacar.com.br,,Mobile,Web,DISPLAY,336x280,BR,10532,3362,9977,33.70%,42,0.40%,3.319146,0.315,0.987,0.079,0,0.00%,0.3192,0.9473,0.9873,0.6421,0.0002,0.6421,medium,IAB17 - Sports,,sports,mass_reach,Serwis sportowy dla brazylijskiej publiczności zainteresowanej piłką nożną i sportem.
adx,www.tokfm.pl,,Desktop,Web,DISPLAY,300x600,PL,10359,9563,10189,93.86%,7,0.07%,2.231897,0.215,0.233,0.319,0,0.00%,0.9232,0.9836,0.2334,0.9611,0.0007,0.9611,low,IAB17 - Music,IAB12 - News & Politics,news,"mass_reach, young_adults, professionals","Stacja radiowa online z dużym zasięgiem wśród słuchaczy, idealna dla reklam masowych."
adx,biznis.kurir.rs,,Mobile,Web,DISPLAY,300x250,RS,10309,8722,10135,86.06%,24,0.23%,25.316024,2.456,2.903,1.055,0,0.00%,0.8461,0.9831,2.9025,0.9219,0.0001,0.9219,low,IAB13 - Business,IAB12 - News & Politics,news,"professionals, high_income",Portal biznesowy adresowany do profesjonalistów interesujących się ekonomią i rynkami.
onetag,www.webmotors.com.br,,Desktop,Web,DISPLAY,728x90,BR,10309,6908,10142,68.11%,204,1.98%,14.218642,1.379,2.058,0.070,0,0.00%,0.6701,0.9838,2.0583,0.8325,0.0001,0.8325,low,IAB2 - Automotive,IAB22 - Shopping,automotive,"professionals, high_income",Portal motoryzacyjny z analizami i ofertami samochodów dla zainteresowanych nabywców.
rp,www.directoalpaladar.com.mx,,Mobile,Web,DISPLAY,320x100,MX,10303,9089,10016,90.74%,18,0.17%,45.187214,4.386,4.972,2.510,0,0.00%,0.8822,0.9721,4.9716,0.9397,0.0,0.9397,low,IAB11 - Home & Garden,IAB9 - Hobbies & Interests,lifestyle,"mass_reach, parents, high_income","Meksykańska strona kulinarna przyciąga domowych kucharzy, idealna dla marek spożywczych."
index,www.crazygames.com,,Desktop,Web,DISPLAY,300x250,GB,10264,9274,10149,91.38%,10,0.10%,14.318131,1.395,1.544,1.432,0,0.00%,0.9035,0.9888,1.5439,0.9513,0.0001,0.9513,low,IAB9 - Hobbies & Interests,IAB20 - Video Gaming,gaming,"young_adults, students, tech_enthusiasts","Platforma gier online z dużym udziałem młodego widza, odpowiednia dla branży tech i gier."
prebid,onibusetransporte.com,,Mobile,Web,DISPLAY,320x100,BR,10253,8293,9455,87.71%,168,1.64%,19.388520,1.891,2.338,0.115,0,0.00%,0.8088,0.9222,2.3379,0.8997,0.0001,0.8997,low,IAB2 - Automobiles,IAB12 - News & Politics,other,"professionals, mass_reach",Serwis poświęcony transportowi i logistyce dla branży transportowej i kierowców autobusów.
adxbr,cashroadster.com,,Mobile,Web,DISPLAY,336x280,BR,10230,6049,9885,61.19%,39,0.38%,12.164021,1.189,2.011,0.312,0,0.00%,0.5913,0.9663,2.0109,0.7891,0.0001,0.7891,low,IAB20 - Games,IAB15 - Finance,gaming,"young_adults, mass_reach",Gra z elementami finansowymi przyciąga graczy zainteresowanych grami o zarobki i inwestycje.
connectad,www.marmiton.org,,Desktop,Web,DISPLAY,300x600,FR,10228,8928,10122,88.20%,14,0.14%,8.281381,0.810,0.928,0.592,0,0.00%,0.8729,0.9896,0.9276,0.9358,0.0002,0.9358,low,IAB9 - Hobbies & Interests,IAB16 - Food & Drink,lifestyle,"mass_reach, parents",Francuski portal kulinarny - perfect dla brandów spożywczych i akcesoriów kuchennych.
adx,player.radiozet.pl,,Desktop,Web,DISPLAY,970x250,PL,10167,9584,10078,95.10%,6,0.06%,13.003003,1.279,1.357,2.167,0,0.00%,0.9427,0.9912,1.3567,0.9711,0.0001,0.9711,low,IAB24 - Music,IAB14 - Entertainment,entertainment,mass_reach,Player radia internetowego z dużym zasięgiem wśród słuchaczy muzyki i audycji radiowych.
yieldlab,www.gmx.net,,Desktop,Web,DISPLAY,300x250,DE,10010,5859,9741,60.15%,13,0.13%,5.625232,0.562,0.960,0.433,0,0.00%,0.5853,0.9731,0.9601,0.7873,0.0002,0.7873,low,IAB18 - Technology & Computing,IAB3 - Business,technology,"mass_reach, professionals, young_adults",Portal techniczny i pocztowy dociera do użytkowników szukających informacji o technologii i usług cyfrowych.
index,www.msn.com,,Mobile,Web,DISPLAY,500x120,FR,9959,0,0,0.00%,19,0.19%,6.842875,0.687,0.000,0.360,0,0.00%,0.0,0.0,,0.0,0.0,0.0,high,IAB12 - News & Politics,IAB14 - Entertainment,news,mass_reach,Globalny portal informacyjny z ogromnym zasięgiem i zaufaniem użytkowników.
sas,quatrorodas.abril.com.br,,Mobile,Web,DISPLAY,336x280,BR,9893,6673,9724,68.62%,34,0.34%,11.339656,1.146,1.699,0.334,0,0.00%,0.6745,0.9829,1.6993,0.8346,0.0001,0.8346,low,IAB16 - Automotive,,automotive,"professionals, high_income","Renomowany serwis motoryzacyjny, atrakcyjny dla producentów pojazdów i akcesoriów auto."
adxbr,manufacturingmachineryguide.com,,Mobile,Web,DISPLAY,300x600,BR,9777,4664,8912,52.33%,1385,14.17%,171.832204,17.575,36.842,0.124,0,0.00%,0.477,0.9115,36.8422,0.7174,0.0,0.7174,low,IAB3 - Business,IAB18 - Technology & Computing,technology,professionals,Portal branżowy dla profesjonalistów z sektora produkcji i maszyn poszukujących specjalistycznych informacji.
adx,namasce.pl,,Mobile,Web,DISPLAY,300x250,PL,9777,7222,9579,75.39%,21,0.21%,22.198617,2.270,3.074,1.057,0,0.00%,0.7387,0.9797,3.0737,0.8668,0.0001,0.8668,low,IAB17 - Lifestyle,,lifestyle,"mass_reach, parents",Portal wellnessowy i fitness przyciąga zainteresowanych zdrowym stylem życia.
rp,kobieta.gazeta.pl,,Desktop,Web,DISPLAY,728x90,PL,9706,6274,9586,65.45%,11,0.11%,8.600555,0.886,1.371,0.782,0,0.00%,0.6464,0.9876,1.3708,0.8211,0.0001,0.8211,low,IAB14 - Society,IAB18 - Beauty & Fitness,lifestyle,"mass_reach, parents, young_adults",Portal dla kobiet ze stylem życia i poradami dla rodzin.
medianet,www.buzzfeed.com,,Mobile,Web,DISPLAY,320x50,GB,9568,9196,9411,97.72%,19,0.20%,8.644311,0.903,0.940,0.455,0,0.00%,0.9611,0.9836,0.94,0.9804,0.0002,0.9804,low,IAB1 - Arts & Entertainment,IAB12 - News & Politics,entertainment,"mass_reach, young_adults",Portal pop-culturowy - duży zasięg wśród młodszych odbiorców zainteresowanych trendami.
adxbr,www.crazygames.com,,Desktop,Web,DISPLAY,300x250,MX,9515,8609,9250,93.07%,8,0.08%,13.600440,1.429,1.580,1.700,0,0.00%,0.9048,0.9721,1.5798,0.9514,0.0001,0.9514,low,IAB9 - Hobbies & Interests,IAB20 - Video Gaming,gaming,"young_adults, students, tech_enthusiasts","Platforma gier online z dużym udziałem młodego widza, odpowiednia dla branży tech i gier."
adx,www.jeuxvideo.com,,Mobile,Web,DISPLAY,500x120,FR,9420,0,0,0.00%,13,0.14%,8.429705,0.895,0.000,0.648,0,0.00%,0.0,0.0,,0.0,0.0,0.0,high,IAB9 - Hobbies & Interests,IAB20 - Video Gaming,gaming,"young_adults, tech_enthusiasts, students",Francuski portal gier wideo; idealna baza dla producenta gier i wydawnictw zaintersowanych graczami.
adx,www.dlahandlu.pl,,Mobile,Web,DISPLAY,336x280,PL,9339,7043,9131,77.13%,27,0.29%,24.536651,2.627,3.484,0.909,0,0.00%,0.7541,0.9777,3.4838,0.8745,0.0,0.8745,low,IAB3 - Business,IAB18 - Shopping,shopping,"professionals, high_income",Portal handlowy przyciąga polskich przedsiębiorców i właścicieli sklepów poszukujących hurtowników.
index,mexico.as.com,,Mobile,Web,DISPLAY,320x100,MX,9182,8864,9072,97.71%,30,0.33%,26.122316,2.845,2.947,0.871,0,0.00%,0.9654,0.988,2.947,0.9826,0.0001,0.9826,low,IAB12 - News & Politics,IAB17 - Sports,news,mass_reach,Meksykańska edycja portalu informacyjno-sportowego dla czytelników zainteresowanych wiadomościami lokalnych.
sovrn,www.chavesnamao.com.br,,Mobile,Web,DISPLAY,300x600,BR,9026,4503,8721,51.63%,7,0.08%,11.615791,1.287,2.580,1.659,0,0.00%,0.4989,0.9662,2.5796,0.7412,0.0001,0.7412,low,IAB21 - Real Estate,,shopping,"high_income, professionals","Portal nieruchomości oferujący usługi pośrednictwa, docierający do zainteresowanych nabywców i inwestorów."
adxbr,noticiasdatv.uol.com.br,,Desktop,Web,DISPLAY,300x250,BR,8957,6179,8562,72.17%,48,0.54%,13.288292,1.484,2.151,0.277,0,0.00%,0.6899,0.9559,2.1506,0.8388,0.0001,0.8388,low,IAB12 - News & Politics,IAB14 - Entertainment,news,"mass_reach, young_adults",Wiadomości telewizyjne docierają do szerokich mas zainteresowanych branżą medialną.
adx,www.sport.pl,,Desktop,Web,DISPLAY,300x600,PL,8925,7590,8747,86.77%,26,0.29%,16.570945,1.857,2.183,0.637,0,0.00%,0.8504,0.9801,2.1833,0.9239,0.0001,0.9239,low,IAB17 - Sports,,sports,"mass_reach, young_adults, professionals",Główny portal sportowy Polski docierający do milionów fanów piłki nożnej i sport.
connectad,www.bebasket.fr,,Mobile,Web,DISPLAY,336x280,FR,8859,5428,8793,61.73%,24,0.27%,14.138431,1.596,2.605,0.589,0,0.00%,0.6127,0.9925,2.6047,0.8049,0.0001,0.8049,low,IAB17 - Sports,,sports,"mass_reach, young_adults",Portal koszykarstwa - dedykowany fanom sportu i kibicom zainteresowanym koszykówką.
rp,www.crazygames.com,,Desktop,Web,DISPLAY,300x250,MX,8834,7960,8672,91.79%,29,0.33%,27.389046,3.100,3.441,0.944,0,0.00%,0.9011,0.9817,3.4408,0.9498,0.0,0.9498,low,IAB9 - Hobbies & Interests,IAB20 - Video Gaming,gaming,"young_adults, students, tech_enthusiasts","Platforma gier online z dużym udziałem młodego widza, odpowiednia dla branży tech i gier."
adx,www.radio-belgie.be,,Mobile,Web,DISPLAY,320x100,BE,8786,7817,8544,91.49%,9,0.10%,6.794195,0.773,0.869,0.755,0,0.00%,0.8897,0.9725,0.8692,0.9437,0.0002,0.9437,low,IAB11 - Entertainment,,entertainment,mass_reach,Portal radiowy belijski przyciąga szeroką publiczność zainteresowaną muzyką i mediami.
ogury,www.750g.com,,Mobile,Web,DISPLAY,320x50,FR,8743,8119,8633,94.05%,45,0.51%,14.256473,1.631,1.756,0.317,0,0.00%,0.9286,0.9874,1.7559,0.964,0.0001,0.964,low,IAB9 - Hobbies & Interests,,lifestyle,"mass_reach, parents","Portal kulinarny, idealny dla marek spożywczych i urządzeń kuchni."
adxbr,reciboonline.com.br,,Desktop,Web,DISPLAY,300x250,BR,8689,8066,8423,95.76%,16,0.18%,9.582380,1.103,1.188,0.599,0,0.00%,0.9283,0.9694,1.188,0.9635,0.0001,0.9635,low,IAB13 - Personal Finance,,finance,"professionals, young_adults","Serwis zajmujący się Bills&Payments, idealny dla fintech i usług bankowych."
adxbr,lotep.net,,Mobile,Web,DISPLAY,336x280,BR,8632,4674,8375,55.81%,20,0.23%,8.275529,0.959,1.771,0.414,0,0.00%,0.5415,0.9702,1.7705,0.7641,0.0001,0.7641,low,IAB24 - Uncategorized,,other,mass_reach,Serwis niezdefiniowanej kategorii wymagający dalszych badań.
pubmatic,www.marktplaats.nl,,Mobile,Web,DISPLAY,300x250,NL,8537,2732,8291,32.95%,3,0.04%,35.896312,4.205,13.139,11.965,0,0.00%,0.32,0.9712,13.1392,0.6503,0.0,0.6503,medium,IAB18 - Shopping,,shopping,"mass_reach, professionals, high_income",Holenderski portal ogłoszeń - doskonały dla reklamodawców szukających wysokiego zaangażowania użytkowników.
prebid,kobieta.wp.pl,,Mobile,Web,DISPLAY,300x250,PL,8533,6258,8418,74.34%,20,0.23%,8.868328,1.039,1.417,0.443,0,0.00%,0.7334,0.9865,1.4171,0.865,0.0001,0.865,low,IAB14 - Society,IAB18 - Beauty & Fitness,lifestyle,"mass_reach, parents, young_adults",Женский портал с контентом о стиле жизни и красоте.
rhythmone,as.com,,Mobile,Web,DISPLAY,728x90,ES,8532,7423,8350,88.90%,11,0.13%,5.695816,0.668,0.767,0.518,0,0.00%,0.87,0.9787,0.7673,0.9339,0.0002,0.9339,low,IAB17 - Sports,,sports,"mass_reach, young_adults","Portal sportowy AS.com, duży zasięg wśród fanów sportów, głównie piłki nożnej."
adxbr,www.thesimsresource.com,,Desktop,Web,DISPLAY,728x90,BR,8515,7506,8233,91.17%,33,0.39%,8.768229,1.030,1.168,0.266,0,0.00%,0.8815,0.9669,1.1682,0.9393,0.0001,0.9393,low,IAB20 - Games,,gaming,"young_adults, students",Serwis ze modami gier The Sims dla zaangażowanej wspólnoty graczy tworzących własne treści.
rp,www.rugbyrama.fr,,Mobile,Web,DISPLAY,970x250,FR,8377,6330,8267,76.57%,10,0.12%,9.073725,1.083,1.433,0.907,0,0.00%,0.7556,0.9869,1.4334,0.8763,0.0001,0.8763,low,IAB17 - Sports,,sports,"mass_reach, young_adults",Portal rugbystyczny przyciąga fanów tego sportu zainteresowanych ligą Top 14 i turniejami.
adxus,www.wowhead.com,,Desktop,Web,DISPLAY,300x600,US,8367,6958,7993,87.05%,1,0.01%,12.493050,1.493,1.795,12.493,0,0.00%,0.8316,0.9553,1.7955,0.9129,0.0001,0.9129,low,IAB9 - Gaming,IAB19 - Technology & Computing,gaming,"young_adults, tech_enthusiasts",Encyklopedia gier MMO dla zaangażowanych graczy World of Warcraft i podobnych tytułów.
rp,vandal.elespanol.com,,Mobile,Web,DISPLAY,300x600,ES,8347,5277,8071,65.38%,34,0.41%,27.753499,3.325,5.259,0.816,0,0.00%,0.6322,0.9669,5.2593,0.8103,0.0,0.8103,low,IAB9 - Gaming,,gaming,"young_adults, tech_enthusiasts, students",Hiszpańskie źródło informacji o grach wideo dla graczy szukających recenzji i nowości branży.
adxbr,www.bandab.com.br,,Mobile,Web,DISPLAY,320x50,BR,8337,7579,8160,92.88%,44,0.53%,7.068615,0.848,0.933,0.161,0,0.00%,0.9091,0.9788,0.9327,0.9538,0.0002,0.9538,low,IAB1 - Arts & Entertainment,IAB19 - Technology & Computing,entertainment,"mass_reach, young_adults",Strona rozrywki i multimediów - duży zasięg wśród młodszych odbiorców zainteresowanych kulturą.
sovrn,www.oxfordmail.co.uk,,Mobile,Web,DISPLAY,300x600,GB,8320,3792,6650,57.02%,0,0.00%,17.680639,2.125,4.663,0.000,0,0.00%,0.4558,0.7993,4.6626,0.6847,0.0,0.6847,medium,IAB12 - News & Politics,,news,mass_reach,Lokalny serwis informacyjny z Oxfordu - zasięg do publiczności regionu środkowej Anglii.
rp,cenapop.uol.com.br,,Desktop,Web,DISPLAY,300x250,BR,8279,6063,7942,76.34%,19,0.23%,6.396215,0.773,1.055,0.337,0,0.00%,0.7323,0.9593,1.055,0.8614,0.0002,0.8614,low,IAB6 - Entertainment,,entertainment,"mass_reach, young_adults","Portal o kulturze pop przyciąga młodą publiczność zainteresowaną filmami, serialami i rozrywką."
adx,cnn.iprima.cz,,Mobile,Web,VIDEO,1300x1280,CZ,8178,7433,8120,91.54%,5,0.06%,28.537644,3.490,3.839,5.708,6570,80.34%,0.9089,0.9929,3.8393,0.9145,0.0,0.9542,low,IAB12 - News & Politics,,news,"mass_reach, professionals",Czeski oddział serwisu CNN oferuje wiarygodne wiadomości dla szerokiego i wykształconego audytorium.
pubmatic,www.paciencia.co,,Desktop,Web,DISPLAY,300x250,BR,8163,7770,7926,98.03%,31,0.38%,11.183310,1.370,1.439,0.361,0,0.00%,0.9519,0.971,1.4393,0.9757,0.0001,0.9757,low,IAB15 - Entertainment,IAB20 - Games,gaming,"mass_reach, young_adults",Portal gier kasynowych i logicznych - adresuje graczy casualowych szukających rozrywki.
amazon,veja.abril.com.br,,Mobile,Web,DISPLAY,300x250,BR,8128,5780,7911,73.06%,21,0.26%,9.798466,1.206,1.695,0.467,0,0.00%,0.7111,0.9733,1.6952,0.8519,0.0001,0.8519,low,IAB12 - News & Politics,,news,"mass_reach, professionals, high_income",Prestiżowe brazylskie czasopismo online dla profesjonalistów zainteresowanych analizą społeczno-polityczną.
sovrn,www.dailyrecord.co.uk,,Mobile,Web,DISPLAY,300x250,GB,8092,1203,7809,15.41%,54,0.67%,50.924718,6.293,42.331,0.943,0,0.00%,0.1487,0.965,42.3314,0.5595,0.0,0.3595,high,IAB12 - News & Politics,IAB8 - Entertainment,news,mass_reach,Szkocka gazeta przyciąga szeroki audyt z akcencie na wiadomości i rozrywkę.
adxbr,www.hojemais.com.br,,Mobile,Web,DISPLAY,336x280,BR,7937,5676,7735,73.38%,25,0.31%,8.704264,1.097,1.534,0.348,0,0.00%,0.7151,0.9745,1.5335,0.8541,0.0001,0.8541,low,IAB19 - Real Estate,IAB14 - Society,lifestyle,"mass_reach, high_income, parents",Portal poświęcony domowi i nieruchomościom przyciąga inwestorów i osoby szukające nowych mieszkań.
rp,www.estadao.com.br,,Mobile,Web,DISPLAY,300x600,BR,7927,2254,7649,29.47%,2,0.03%,0.862697,0.109,0.383,0.431,0,0.00%,0.2843,0.9649,0.3827,0.6298,0.0004,0.6298,medium,IAB12 - News & Politics,,news,"mass_reach, professionals",Prowadzący brazylijski dziennik przyciąga szeroką publiczność dorosłych zainteresowanych informacją.
prebid,www.onzemondial.com,,Mobile,Web,DISPLAY,500x120,FR,7903,0,0,0.00%,280,3.54%,94.460728,11.953,0.000,0.337,0,0.00%,0.0,0.0,,0.0,0.0,0.0,high,IAB17 - Sports,IAB12 - News & Politics,sports,"mass_reach, young_adults",Portal o piłce nożnej i sporcie mundial - idealna grupa dla sportowych marek i bukmachers.
index,doblaje.fandom.com,,Mobile,Web,DISPLAY,320x100,MX,7847,6344,7372,86.06%,10,0.13%,12.814770,1.633,2.020,1.281,0,0.00%,0.8085,0.9395,2.02,0.9001,0.0001,0.9001,low,IAB1 - Arts & Entertainment,IAB19 - Technology & Computing,entertainment,"young_adults, mass_reach",Fanowska strona poświęcona dubbingom filmowym przyciąga zaangażowaną społeczność entuzjastów.
appnexus,www.marca.com,,Desktop,Web,DISPLAY,970x250,ES,7802,5716,7693,74.30%,48,0.62%,17.920122,2.297,3.135,0.373,0,0.00%,0.7326,0.986,3.1351,0.8645,0.0001,0.8645,low,IAB18 - Sports,,sports,"mass_reach, young_adults, professionals",Wiodący portal sportowy z masowym zasięgiem - idealne dla marketerów obsługujących kibiców i sportowców.
sovrn,www.fragrantica.pl,,Mobile,Web,DISPLAY,320x100,PL,7780,4485,7705,58.21%,1,0.01%,0.084356,0.011,0.019,0.084,0,0.00%,0.5765,0.9904,0.0188,0.7863,0.0087,0.7863,low,IAB19 - Hobbies & Interests,IAB10 - Shopping,shopping,"young_adults, high_income","Recenzje i baza perfum dla kolekcjonerów, doskonała dla marek luxury beauty."
index,pysznosci.pl,,Mobile,Web,DISPLAY,160x600,PL,7763,6994,7608,91.93%,56,0.72%,32.111530,4.136,4.591,0.573,0,0.00%,0.9009,0.98,4.5913,0.9497,0.0,0.9497,low,IAB8 - Food & Drink,,lifestyle,"mass_reach, parents","Serwis kulinarny dla całych rodzin, doskonały dla marek żywności i akcesoriów kuchennych."
adx,story.hr,,Mobile,Web,DISPLAY,300x600,HR,7755,4283,7702,55.61%,71,0.92%,45.803932,5.906,10.694,0.645,0,0.00%,0.5523,0.9932,10.6944,0.7747,0.0,0.7747,low,IAB17 - Style & Fashion,IAB20 - Video Gaming,entertainment,"mass_reach, young_adults",Portal lifestylowo-rozrywkowy dla młodych dorosłych zainteresowanych modą i trendami.
adxbr,www.lasestrellas.tv,,Mobile,Web,DISPLAY,320x50,MX,7738,6689,7210,92.77%,21,0.27%,17.409513,2.250,2.603,0.829,0,0.00%,0.8644,0.9318,2.6027,0.9297,0.0001,0.9297,low,IAB11 - Entertainment,,entertainment,"mass_reach, young_adults","Meksykańska stacja telewizyjna; idealny dostęp do szerokiej, rozrywkowo zainteresowanej publiczności."
